zip,value
54003,1764517
54004,3442002
54005,3636904
54006,2039152
54007,2440288
54008,3750295
54009,1458236
54010,1567720
54011,1785356
54012,1437608
54013,2802120
54014,2784201
54015,1853096
54016,2233734
54017,1326941
54018,1119762
54019,1794294
54020,1055683
54021,2178530
54022,2038887
54023,1743257
54024,2771221
54025,3400486
54026,3497313
54027,3210384
54028,2494738
54029,3404272
54030,3993558
54031,2835279
54032,2425185
54033,3972155
54034,1915009
54035,2014230
54036,3557403
54037,2969855
54038,2821937
54039,1687209
54040,3438832
54041,1633519
54042,1527523
54043,1504446
54044,1945052
54045,1056688
54046,3330957
54047,1778701
54048,2914125
54049,3025415
54050,3953775
54051,1073157
54052,3233542
54053,2742263
54054,3268809
54055,1616432
54056,1829781
54057,1995521
54058,3968276
54059,2164079
54060,3072165
54061,1321817
54062,2630363
54063,1469085
54064,3952716
54065,1776469
54066,1052167
54067,2346104
54068,1593713
54069,3609617
54070,2930619
54071,2598369
54072,2922039
54073,3530655
54074,2670135
54075,2980855
54076,3850621
54077,1846711
54078,1616963
54079,2299253
54080,3672740
54081,1140457
54082,1752797
54083,2408895
54084,3533467
54085,3534411
54086,3403822
54087,2194570
54088,3489378
54089,3736654
54090,3426344
54091,3432590
54092,1505318
54093,2073557
54094,3363247
54095,2534523
54096,3684383
54097,3666621
54098,1872268
54099,1201124
54100,3150868
54101,2556773
54102,2731401
54103,2115887
54104,3713182
54105,1564421
54106,1835314
54107,2882749
54108,1778725
54109,3078436
54110,1996445
54111,2931524
54112,1577746
54113,3453019
54114,1654916
54115,3881051
54116,3329947
54117,3726624
54118,1726422
54119,3607203
54120,2985203
54121,3555615
54122,1093735
54123,3825459
54124,3316933
54125,3104651
54126,1233082
54127,1444731
54128,1519065
54129,2387196
54130,1276033
54131,3774350
54132,3573964
54133,3602480
54134,1614782
54135,2356562
54136,2949736
54137,1339736
54138,3701910
54139,1952436
54140,1469016
54141,1870428
54142,1838421
54143,1233674
54144,2895087
54145,1536156
54146,1473418
54147,1808618
54148,3573493
54149,3828147
54150,3749437
54151,3032080
54152,3222272
54153,1257390
54154,1251523
54155,1739412
54156,1618108
54157,1949342
54158,1765403
54159,2070512
54160,1416215
54161,2668869
54162,1698628
54163,1584913
54164,2118237
54165,2176687
54166,1266138
54167,3012338
54168,1905224
54169,3464438
54170,1947391
54171,1609225
54172,2420375
54173,2866366
54174,1456977
54175,2917332
54176,1874620
54177,3392676
54178,2983070
54179,3905597
54180,3105344
54181,1339032
54182,1849193
54183,1103625
54184,3093251
54185,1169052
54186,2587795
54187,1248800
54188,2302460
54189,2115729
54190,1697963
54191,2291909
54192,1065714
54193,3014275
54194,1790753
54195,1904306
54196,3718663
54197,3211102
54198,1953824
54199,2645117
54200,2994377
54201,1098358
54202,3789160
54203,2954603
54204,3462956
54205,1166329
54206,2826261
54207,1395623
54208,3854244
54209,1094545
54210,3513116
54211,1152918
54212,2252676
54213,2261411
54214,2320786
54215,2225306
54216,3193630
54217,1855617
54218,2364666
54219,3728958
54220,1090644
54221,1965925
54222,3714330
54223,1690866
54224,3257827
54225,3243173
54226,2129012
54227,1604459
54228,3099618
54229,1646805
54230,3513390
54231,3239774
54232,2204784
54233,1857460
54234,1025522
54235,1062720
54236,1665940
54237,3682799
54238,3547770
54239,2610267
54240,3988852
54241,1446359
54242,1573857
54243,1139603
54244,3286134
54245,1093857
54246,3717920
54247,1419316
54248,3569641
54249,1790955
54250,3536639
54251,3723024
54252,2326296
54253,1680856
54254,2896854
54255,2899647
54256,3304275
54257,1300473
54258,1879194
54259,1501524
54260,3447893
54261,3603196
54262,1218243
54263,3177534
54264,1354115
54265,3332246
54266,3847403
54267,2175147
54268,2757098
54269,2885790
54270,1701868
54271,1562108
54272,1584179
54273,1631320
54274,2581850
54275,3056563
54276,3345412
54277,2989181
54278,2859765
54279,2662961
54280,1834281
54281,2142720
54282,3413088
54283,2993785
54284,3126557
54285,1784554
54286,2434291
54287,3251422
54288,3395665
54289,2112660
54290,3025161
54291,2271195
54292,2118202
54293,2844640
54294,1405527
54295,2623064
54296,2156220
54297,1950068
54298,1797054
54299,2691239
54300,3831957
54301,3346882
54302,2351902
54303,1537126
54304,3877384
54305,1764248
54306,2530192
54307,2792527
54308,3077123
54309,2462773
54310,3472270
54311,1702351
54312,1837944
54313,1343859
54314,3515271
54315,2501401
54316,2664202
54317,3677991
54318,3107763
54319,3524912
54320,1319383
54321,1168047
54322,1281412
54323,3014672
54324,1893152
54325,1858370
54326,1013720
54327,1188705
54328,3424098
54329,3084671
54330,2350975
54331,2901203
54332,2936906
54333,3732689
54334,3917173
54335,1781859
54336,3928704
54337,2527770
54338,3653771
54339,3361771
54340,2849987
54341,3169975
54342,1370634
54343,2403977
54344,2758841
54345,3424315
54346,1364523
54347,1744751
54348,3819369
54349,1407441
54350,3035312
54351,1885253
54352,2323930
54353,1153162
54354,1761383
54355,3930621
54356,3723137
54357,3268796
54358,3161948
54359,2953359
54360,2999117
54361,1360541
54362,2271706
54363,2345618
54364,2586749
54365,3673029
54366,3975288
54367,3972409
54368,1866075
54369,1400379
54370,3194553
54371,2800537
54372,2088223
54373,2180010
54374,1680398
54375,1573817
54376,3490969
54377,1169439
54378,3153009
54379,1736051
54380,3690396
54381,2759402
54382,3034276
54383,2315975
54384,3277553
54385,1857968
54386,3849250
54387,3998855
54388,3649848
54389,2816766
54390,2111962
54391,1080646
54392,1380841
54393,1260447
54394,3753165
54395,3226912
54396,1473623
54397,3129098
54398,1228545
54399,2842193
54400,2033941
54401,1246418
54402,3740978
54403,3454832
54404,3172120
54405,1250008
54406,3046371
54407,3479992
54408,1890324
54409,3590303
54410,3824800
54411,2774183
54412,2080797
54413,1166510
54414,1235567
54415,3271790
54416,2159364
54417,2784181
54418,3858586
54419,3754013
54420,1582222
54421,3677551
54422,1036458
54423,3481857
54424,3259931
54425,2796113
54426,2755830
54427,1741396
54428,2792907
54429,2146386
54430,1209998
54431,2390911
54432,1613652
54433,2378986
54434,2687355
54435,3953284
54436,1207527
54437,1892284
54438,2428998
54439,1354073
54440,3119287
54441,2511120
54442,1904295
54443,1380465
54444,2665591
54445,2721574
54446,2895582
54447,1563647
54448,1408505
54449,3843718
54450,1602250
54451,3925300
54452,1032670
54453,2866593
54454,3383708
54455,3246194
54456,2657936
54457,3627910
54458,1400067
54459,1477063
54460,1202153
54461,2101616
54462,2472428
54463,3297265
54464,3923611
54465,2622587
54466,3055011
54467,1997592
54468,1334518
54469,1407969
54470,3125182
54471,1676246
54472,2326022
54473,1569727
54474,2055801
54475,1125463
54476,1467714
54477,1714266
54478,1397087
54479,3214793
54480,3105220
54481,1755095
54482,1673528
54483,3837782
54484,1393651
54485,2646619
54486,2851584
54487,3309516
54488,1530914
54489,2682178
54490,3389100
54491,3037977
54492,1857207
54493,3812296
54494,3163711
54495,3606295
54496,2240489
54497,2725843
54498,1464864
54499,3705978
54500,1906634
54501,1103502
54502,1952865
54503,2288927
54504,2828607
54505,3025366
54506,3507233
54507,2609376
54508,1992857
54509,3603341
54510,1060423
54511,1280849
54512,2429938
54513,2963758
54514,3943830
54515,2148669
54516,3921986
54517,3005095
54518,2885245
54519,1015887
54520,1171835
54521,1519259
54522,3907942
54523,2131476
54524,3664810
54525,3473237
54526,1259915
54527,3011385
54528,3686313
54529,1279835
54530,2292961
54531,3756471
54532,1143713
54533,2987430
54534,1074752
54535,3726122
54536,1241320
54537,2144232
54538,3143289
54539,2059468
54540,2584099
54541,1168362
54542,2544001
54543,1842654
54544,2774515
54545,2793470
54546,1174777
54547,2843745
54548,2081240
54549,1054334
54550,2905468
54551,2158075
54552,1008595
54553,2368146
54554,2508449
54555,3577659
54556,1406282
54557,2086180
54558,1178579
54559,3863656
54560,2365192
54561,1407223
54562,2249512
54563,3250053
54564,1047693
54565,2916282
54566,2998138
54567,1765505
54568,3658901
54569,3468852
54570,2990071
54571,1005118
54572,3287093
54573,2755178
54574,2476301
54575,3163579
54576,2887624
54577,1839714
54578,2407400
54579,3825809
54580,3086253
54581,3495798
54582,1620018
54583,3359465
54584,1521680
54585,1021677
54586,3574845
54587,1615322
54588,3888928
54589,1832059
54590,3624723
54591,2477316
54592,3557479
54593,3528354
54594,1386929
54595,1877602
54596,2371164
54597,1607964
54598,1506422
54599,2217927
54600,1668646
54601,2657486
54602,3507933
54603,2279988
54604,3264039
54605,2612715
54606,3860429
54607,3646163
54608,1694991
54609,3735988
54610,3727180
54611,1972766
54612,1053267
54613,2805637
54614,3342652
54615,2970181
54616,2726396
54617,3979015
54618,3292558
54619,1785356
54620,2693766
54621,1606249
54622,1218119
54623,2710491
54624,2406081
54625,3936736
54626,3590560
54627,1516872
54628,3271388
54629,2035561
54630,3949800
54631,2444578
54632,3267556
54633,2413951
54634,3408599
54635,3725828
54636,2493902
54637,1158571
54638,1409389
54639,2603878
54640,2266678
54641,2827242
54642,3605605
54643,3383092
54644,2971378
54645,3847068
54646,2331920
54647,1264175
54648,1875855
54649,3257612
54650,2237156
54651,3364164
54652,1756577
54653,1590377
54654,3928362
54655,2212362
54656,2039613
54657,1902244
54658,3699027
54659,2591129
54660,1028276
54661,2858737
54662,1150346
54663,2262307
54664,1049638
54665,2118218
54666,3311128
54667,1842317
54668,1060298
54669,1351960
54670,2406833
54671,2122484
54672,2923861
54673,2424625
54674,1880010
54675,3497964
54676,2256784
54677,2313177
54678,3066137
54679,1483457
54680,3424160
54681,1471693
54682,3957756
54683,1568690
54684,2927707
54685,2715564
54686,3067135
54687,3242562
54688,1922838
54689,2868046
54690,3227343
54691,1416378
54692,1936131
54693,1277720
54694,3649555
54695,2174870
54696,2562662
54697,3873546
54698,2897450
54699,1808892
54700,3150278
54701,3652367
54702,1858869
54703,2656409
54704,1059627
54705,1437311
54706,2081368
54707,3003258
54708,3217362
54709,3168499
54710,2117303
54711,2619766
54712,1719761
54713,3463074
54714,1699835
54715,2729967
54716,2754042
54717,1830914
54718,3225622
54719,3126682
54720,3566470
54721,1595038
54722,2110099
54723,1329413
54724,2533682
54725,2861502
54726,1577270
54727,2829058
54728,1248035
54729,2425422
54730,1384693
54731,3768759
54732,1102492
54733,3876372
54734,2433521
54735,2826734
54736,2326901
54737,1968494
54738,2979855
54739,2806373
54740,3981337
54741,1522817
54742,3872842
54743,3015290
54744,1869933
54745,3571480
54746,3486172
54747,3603169
54748,2740967
54749,3253320
54750,2530128
54751,1468288
54752,1428272
54753,3735454
54754,3714165
54755,1898590
54756,3145320
54757,2741968
54758,1072282
54759,3886733
54760,2794759
54761,3956259
54762,2755384
54763,1323382
54764,3306839
54765,3920633
54766,2877861
54767,2433934
54768,1492366
54769,3344005
54770,2904284
54771,2706566
54772,2898241
54773,1903325
54774,2257856
54775,1021150
54776,3804943
54777,2493367
54778,2636789
54779,3778791
54780,3709860
54781,2769785
54782,1806352
54783,2669376
54784,1296014
54785,1807848
54786,3220073
54787,1085065
54788,2269586
54789,3679547
54790,3704337
54791,1507851
54792,1802394
54793,2909466
54794,3970145
54795,3751968
54796,3764761
54797,1556330
54798,3844786
54799,2299142
54800,2513567
54801,3719173
54802,2867843
54803,1710335
54804,2220862
54805,3013973
54806,3962978
54807,3445905
54808,1915305
54809,1624411
54810,1629266
54811,1822578
54812,2356750
54813,2566589
54814,2334359
54815,2100124
54816,1882247
54817,1664367
54818,3829163
54819,2570610
54820,3453377
54821,3860452
54822,3460414
54823,2510204
54824,1032788
54825,2265968
54826,3598361
54827,2520612
54828,2876471
54829,3697629
54830,1180611
54831,2090075
54832,2099800
54833,3734945
54834,2369052
54835,2127259
54836,2381075
54837,3223482
54838,1164937
54839,2344354
54840,3739642
54841,3940941
54842,3108971
54843,3915780
54844,2990534
54845,1152172
54846,1359525
54847,2744673
54848,3562732
54849,1301246
54850,1405359
54851,2799895
54852,3825144
54853,3150727
54854,1309867
54855,2495265
54856,3951225
54857,3511638
54858,1318790
54859,2596355
54860,3057900
54861,1793413
54862,3246170
54863,3537057
54864,3569094
54865,3261233
54866,2960278
54867,3511936
54868,3736598
54869,1006102
54870,3358405
54871,2658477
54872,1922670
54873,2307803
54874,2596125
54875,3927755
54876,3001968
54877,1674726
54878,1368110
54879,2157393
54880,1744026
54881,1652509
54882,2103422
54883,1112443
54884,2797124
54885,3557225
54886,1402733
54887,3759493
54888,1738710
54889,2758991
54890,3974229
54891,2115266
54892,1349995
54893,2761599
54894,1384745
54895,2988594
54896,2091859
54897,2351742
54898,2495959
54899,1926514
54900,2774422
54901,1034769
54902,1589657
54903,2060046
54904,2883709
54905,3743319
54906,1999173
54907,1134582
54908,3297619
54909,1306383
54910,1377625
54911,2647403
54912,3693441
54913,2230645
54914,1839689
54915,1609575
54916,3669761
54917,1099015
54918,3238068
54919,1323222
54920,3804543
54921,1169723
54922,1858064
54923,2953715
54924,2745886
54925,2674608
54926,1713672
54927,3853254
54928,2904014
54929,3038845
54930,2892095
54931,1460416
54932,2653583
54933,2842306
54934,3599165
54935,2734555
54936,3341287
54937,1223505
54938,3740557
54939,3840945
54940,3436557
54941,1166926
54942,2164824
54943,2612261
54944,2533962
54945,2165403
54946,2412170
54947,1784099
54948,1156130
54949,2871528
54950,3547050
54951,1411526
54952,2282090
54953,2625781
54954,3261375
54955,2661264
54956,1299855
54957,1151360
54958,1554290
54959,2345933
54960,3306542
54961,1062271
54962,1192515
54963,1708514
54964,3502909
54965,1980501
54966,1273131
54967,3412942
54968,2032726
54969,1366971
54970,1372189
54971,2225010
54972,1837713
54973,2936875
54974,2051479
54975,3256957
54976,3499220
54977,3549978
54978,1738041
54979,3695132
54980,1309573
54981,1056704
54982,1462080
54983,2347668
54984,3050609
54985,2987050
54986,3068235
54987,1555946
54988,2383041
54989,3809678
54990,3359826
54991,1958179
54992,2299400
54993,2867016
54994,1989398
54995,3675438
54996,2178908
54997,2948600
54998,3854164
54999,2071619
55000,2848213
55001,1711169
55002,3007959
55003,2426090
