"name","size","city","state"
"NATIONWIDE DRAFTING & OFFICE SUPPLY, INC.",7019.91,"PARK CITY","UT"
"NATIONWIDE GLOVE CO INC",951468.75,"HARRISBURG","IL"
"NATIONWIDE IT SERVICES, INC.",4201690.67,"ALEXANDRIA","VA"
"NATIONWIDE LEGAL SVCE LLC",750,"BURNT HILLS",NA
"NATIONWIDE PHARMACEUTICAL LLC",419196.2,"SAN ANTONIO","TX"
"NATIONWIDE POWER SOLUTIONS, INC",26851.91,"HENDERSON","NV"
"NATIONWIDE PROPERTY & APPRAISAL",34130.25,"GIBBSBORO","NJ"
"NATIONWIDE SHELVING AND AUTOMATED STORAGE SOLUTIONS, INC.",34095,"SALT LAKE CITY","UT"
"NATIONWIDE SUPPLIES, L.P.",1035823.23,"GARLAND","TX"
"NATIONWIDE TRANSPORT SERVICES LLC",9064,"FORT LAUDERDALE","FL"
"NATIONWIDE VALUE COMPUTERS, INC.",147006.8,"BRIDGEPORT","PA"
"NATIVE-SEED COMPANY, LLC",4617.5,"PARK CITY","UT"
"NATIVE-X, INC",106852.68,"RENO","NV"
"NATIVE AM TRANSFORMER SRVCS, INC",-0.01,"RENO","NV"
"NATIVE AMERICAN AIR AMBULANCE, INC.",-100863.39,"MESA","AZ"
"NATIVE AMERICAN AIR AMBULANCE, LLC",18654.97,"MESA","AZ"
"NATIVE AMERICAN COMMUNITY HEALTH CENTER, INC.",731845,"PHOENIX","AZ"
"NATIVE AMERICAN CONNECTIONS, INC.",80400,"PHOENIX","AZ"
"NATIVE AMERICAN ENTERPRISES, LLC",11764.8,"WICHITA","KS"
"NATIVE AMERICAN HEALTH CENTER, INC.",100892,"OAKLAND","CA"
"NATIVE AMERICAN MANAGEMENT SERVICES INCORPORATED",332717.67,"RESTON","VA"
"NATIVE AMERICAN MANAGEMENT SRV",56426.92,"MC LEAN","VA"
"NATIVE AMERICAN OFFICE PRODUCTS & SUPPLIES, INC.",45256.29,"RAPID CITY","SD"
"NATIVE AMERICAN PRIDE CONSTRUCTORS LLC",85045,"SEMINOLE","FL"
"NATIVE AMERICAN REHABILITATION ASSOCIATION INC",75600,"PORTLAND","OR"
"NATIVE AMERICAN SUPPLY INC.",10761.45,"RAPID CITY","SD"
"NATIVE AMERICAN TRANSFORMER SERVICES INC.",6815,"RENO","NV"
"NATIVE COMMAND CONSULTING, LLC",73117.25,"PIERRE","SD"
"NATIVE CONTRACTORS, INC.",892129.37,"DALLAS","TX"
"NATIVE ENERGY & TECHNOLOGY, INC.",8282551.92,"SAN ANTONIO","TX"
"NATIVE GREEN, LLC",48649.31,"AUBURN HILLS","MI"
"NATIVE HARVEST SEED CO. INC.",120000,"OREM","UT"
"NATIVE HAWAIIAN VETERANS, LLC",2513210.06,"HONOLULU","HI"
"NATIVE INNOVATION INC",42233.1,"FLAGSTAFF","AZ"
"NATIVE LANDSCAPE SOLUTIONS, INC.",22715.85,"SAINT LOUIS","MO"
"NATIVE MAINE LLC",14777.3,"WESTBROOK","ME"
"NATIVE MOON, LLC",18000,"OAK RIDGE","TN"
"NATIVE PRIDE SPARES, INC.",100401.92,"HUNTSVILLE","AL"
"NATIVE RANGE CAPTURE SERVICES INC.",13655,"ELKO","NV"
"NATIVE RESOURCE-ROWE JV, LLC",294649.86,"BERNALILLO","NM"
"NATIVE RESOURCE DEVELOPMENT COMPANY, INC.",546965.62,"BERNALILLO","NM"
"NATIVE SONS, LTD.",63550,"PLAINVILLE","CT"
"NATIVE SOURCE ENTERPRISES, LLC",112587.42,"SIOUX FALLS","SD"
"NATIVE SYSTEM INC",360764.7,"HOUSTON","TX"
"NATIVE VILLAGE OF SELAWIK",11552.93,"SELAWIK","AK"
"NATIVEVET MATERIEL, LLC",576120.2,"ALBUQUERQUE","NM"
"NATO SUPPORT AGENCY ORG.INTERNAT",-14875.6,"CAPELLEN",NA
"NATO SUPPORT AND PROCUREMENT AGENCY ORG.INTERNAT",3535,"LUXEMBOURG",NA
"NATOMA TECHNOLOGIES INC",1787018.04,"SACRAMENTO","CA"
"NATRONA COUNTY INTERNATIONAL AIRPORT",-1431,"CASPER","WY"
"NATTERSTAD, KATHIE",3930,"YAKUTAT","AK"
"NATURAL COMMUNITY SERVICES, LLC",75000,"WEST BLOOMFIELD","MI"
"NATURAL ENERGY UTILITY CORPORATION",96163.43,"ASHLAND","KY"
"NATURAL LIGHT INC, THE",620.92,"LYNN HAVEN","FL"
"NATURAL ORGANIC WAREHOUSE, LLC",5972,"O FALLON","MO"
"NATURAL RESOURCE CONSULTANTS, LLC, THE",39678,"JACKSON","WY"
"NATURAL RESOURCE GROUP, LLC",284804,"MINNEAPOLIS","MN"
"NATURAL RESOURCE PROTECTION DOGS, LLC",17061,"PORTSMOUTH","VA"
"NATURAL RESOURCES & CONSERVATION, MONTANA DEPT OF",12000,"HELENA","MT"
"NATURAL RESOURCES CONSULTANTS, INC.",10000,"SEATTLE","WA"
"NATURAL RESOURCES CONSULTING ENGINEERS, INC.",-36328.82,"OAKLAND","CA"
"NATURAL RESOURCES MANAGEMENT CORPORATION",52494.25,"EUREKA","CA"
"NATURAL RESOURCES, GEORGIA DEPARTMENT OF",26955,"ATLANTA","GA"
"NATURAL RESOURCES, MINNESOTA DEPARTMENT OF",-7000,"SAINT PAUL","MN"
"NATURAL RESOURCES, MISSOURI DEPARTMENT OF",183648,"JEFFERSON CITY","MO"
"NATURAL RESOURCES, SOUTH CAROLINA DEPARTMENT OF",6000,"COLUMBIA","SC"
"NATURAL RESOURCES, UTAH DEPARTMENT OF",25000,"SALT LAKE CITY","UT"
"NATURAL RESOURCES, WASHINGTON STATE DEPARTMENT OF",1820.5,"OLYMPIA","WA"
"NATURAL RESOURCES, WISCONSIN DEPT OF",2095.67,"MADISON","WI"
"NATURAL SORB CORPORATION",4567,"JACKSBORO","TN"
"NATURAL SYSTEMS ANALYSTS, INC.",721555.97,"WINTER PARK","FL"
"NATURALPOINT INC.",96990.51,"CORVALLIS","OR"
"NATURCHEM, INC.",5912.2,"LEXINGTON","SC"
"NATURE'S CALLING INC",26000,"CHARLESTON","SC"
"NATURE'S WAY ENVIRONMENTAL CONSULTANTS AND CONTRACTORS, INC.",20480,"ALDEN","NY"
"NATURE AMERICA, INC.",79672.01,"NEW YORK","NY"
"NATURE CHARTERS, INC.",3549,"JUNEAU","AK"
"NATURE IMAGERY",11250,"HONOLULU","HI"
"NATURES SILK TRADING COMPANY LIMITED",14358.39,"ACCRA",NA
"NATURESPACE",-2080,"MIDDLETOWN","MD"
"NATURIPE FOODS LLC",249638.4,"GRAND JUNCTION","MI"
"NATUS EUROPE GMBH",137871.3,"PLANEGG",NA
"NATUS MEDICAL INCORPORATED",48356.8,"PLEASANTON","CA"
"NATUS MEDICAL INCORPORATED",48356.8,"SAN CARLOS","CA"
"NATUS NEUROLOGY INCORPORATED",430320.26,"MIDDLETON","WI"
"NAU, KRISTEN E",8384.56,"MERIDIAN","ID"
"NAUGHTON ENERGY CORPORATION",639654.45,"POCONO PINES","PA"
"NAUTEL LIMITED",-29494.31,"HACKETTS COVE",NA
"NAUTEL MAINE INC.",6360,"BANGOR","ME"
"NAUTIC SPORT INC",10693.91,"LAKELAND","FL"
"NAUTICA HOLDING B.V.",14668.58,"ZWIJNDRECHT",NA
"NAUTICAL AIR CONDITIONING, INC.",25704,"SEAFORD","NY"
"NAUTILUS ENVIRONMENTAL, LLC",-8283.32,"SAN DIEGO","CA"
"NAV-AIDS LTD",2777.5,"SAINT-LAURENT",NA
"NAV SYSTEMS INC",149075.69,"CHESAPEAKE","VA"
"NAVAB-SAFAVI, MELODI",47250,"BROOKLYN","NY"
"NAVAJO COMMUNICATIONS CO, INC.",251666.75,"WINDOW ROCK","AZ"
"NAVAJO NATION TRIBAL GOVERNMENT, THE",-15364,"FORT DEFIANCE","AZ"
"NAVAJO SANITATION",468429.48,"WINDOW ROCK","AZ"
"NAVAJO SUPPLY, LLC",235770,"HAMPSTEAD","NC"
"NAVAJO TRIBAL UTILITY AUTHORITY",-226278.27,"FORT DEFIANCE","AZ"
"NAVAJO TRIBAL UTILITY AUTHORITY COMPANY",1682622.48,"FORT DEFIANCE","AZ"
"NAVAJO, COUNTY OF",100000,"HOLBROOK","AZ"
"NAVAL ACADEMY BUSINESS SERVICES DIVISION",8067.92,"ANNAPOLIS","MD"
"NAVAL ELECTRONICS, INC.",331,"TAMPA","FL"
"NAVAL INDUSTRIAL SERVICES SUPPORT JOINT VENTURE",313328.52,"ANCHORAGE","AK"
"NAVAL SOLUTION TECHNOLOGY SRL",27030.03,"NAPOLI",NA
"NAVAL STATION GUANTANAMO BAY NAVY GATEWAY INNS & SUITES",36720,"JACKSONVILLE","FL"
"NAVAL SYSTEMS, INC",654359.64,"LEONARDTOWN","MD"
"NAVAL SYSTEMS, INC.",4175161.87,"LEXINGTON PARK","MD"
"NAVAL TECNICS SRL",-617.15,"NAPOLI",NA
"NAVALES ENTERPRISES, INC.",408262.91,"SAN ANTONIO","TX"
"NAVANTIA REPARACIONES SAN FERNANDO",2666878.69,"SAN FERNANDO",NA
"NAVANTIA SA",3218.47,"MADRID",NA
"NAVAR INC.",966137.87,"MANASSAS","VA"
"NAVAR INC.",966137.87,"ORLANDO","FL"
"NAVAR, INC.",-2351.36,"ORLANDO","FL"
"NAVARINI, GEORGE O",2550,"PEMBROKE PINES","FL"
"NAVARRE CORPORATION",5856018.17,"NAVARRE","FL"
"NAVARRO RESEARCH AND ENGINEERING, INC.",12187971.46,"OAK RIDGE","TN"
"NAVATEK, LTD",642155,"HONOLULU","HI"
"NAVCOM DEFENSE ELECTRONICS, INC.",44347.33,"CORONA","CA"
"NAVCOM SOLUTIONS PTY LTD",110812.48,"KWINANA BEACH",NA
"NAVCON, LLC",-2327,"LOGANVILLE","GA"
"NAVIANT, INC.",3474,"VERONA","WI"
"NAVICO, INC.",525,"TULSA","OK"
"NAVIENT CORPORATION",37443599.84,"WILMINGTON","DE"
"NAVIGANT CONSULTING INC",-59275.61,"CHICAGO","IL"
"NAVIGANT CONSULTING, INC.",1722881,"CHICAGO","IL"
"NAVIGATION ELECTRONICS, INC.",6704,"LAFAYETTE","LA"
"NAVIGATION INC",-74260.53,"BATTLE CREEK","MI"
"NAVIGATION TECHNOLOGY SEMINARS, INC.",4735.75,"SPRINGFIELD","VA"
"NAVIGATIONAL SERVICES, INC",53742.48,"NATIONAL CITY","CA"
"NAVIGATOR DEVELOPMENT GROUP, INC.",88334.96,"ENTERPRISE","AL"
"NAVIGATOR INTERNATIONAL, LLC",113035.25,"HUNTSVILLE","AL"
"NAVIGATOR MANAGEMENT PARTNERS LIMITED LIABILITY COMPANY",13750,"COLUMBUS","OH"
"NAVIGATOR MOTOR COACHES INC",7600,"NORFOLK","NE"
"NAVIGAZIONE MONTANARI SPA",652440,"FANO",NA
"NAVIS PACK & SHIP CENTERS INC",41598,"SALT LAKE CITY","UT"
"NAVISTAR DEFENSE LLC",22443622.3,"LISLE","IL"
"NAVISTAR DEFENSE LLC",22443622.3,"WARRENVILLE","IL"
"NAVISTAR, INC.",12512504.3,"KNOXVILLE","TN"
"NAVITAS ADVANCED SOLUTIONS GROUP, LLC",454886,"ANN ARBOR","MI"
"NAVIX DIAGNOSTIX, INC.",1500,"TAUNTON","MA"
"NAVMAR APPLIED SCIENCES CORPORATION",13068671.51,"WARMINSTER","PA"
"NAVOPACHE ELECTRIC COOPERATIVE, INC.",29395.94,"LAKESIDE","AZ"
"NAVPAR, INC",419042.95,"HARRISON","OH"
"NAVSTAR, INC.",416376.83,"RESTON","VA"
"NAVSYS CORPORATION, THE",500000,"COLORADO SPRINGS","CO"
"NAVUS AUTOMATION, INC",21700,"KNOXVILLE","TN"
"NAVY EXCHANGE SERVICE COMMAND",7500,"VIRGINIA BEACH","VA"
"NAVY EXCHANGE YOKOSUKA JAPAN",350754.04,"YOKOSUKA",NA
"NAVY GATEWAY INNS AND SUI",19460,"PANAMA CITY BEACH","FL"
"NAVY RACK PACKS",5790,"SAINT MARYS","GA"
"NAVY YARD CLEANERS INC",13669.5,"WASHINGTON","DC"
"NAVY, UNITED STATES DEPARTMENT OF THE",15343.25,"KEYPORT","WA"
"NAVY, UNITED STATES DEPARTMENT OF THE",15343.25,"PENSACOLA","FL"
"NAVY, UNITED STATES DEPARTMENT OF THE",15343.25,"SAN DIEGO","CA"
"NAXION, INC.",105500,"PHILADELPHIA","PA"
"NAYA TEL (PVT.) LIMITED",13200,"ISLAMABAD",NA
"NAYINTY3 LLC",230941.47,"HOT SPRINGS","AR"
"NAZARETH TRADING AND EQUIPMENT RENTAL SERVICES",240662.13,"PAMPANGA",NA
"NBAF DESIGN PARTNERSHIP",170796.44,"ATLANTA","GA"
"NBK MAINTENANCE, LLC",160663,"SAINT AUGUSTINE","FL"
"NBT CONSTRUCTION AND SUPPLY, LLC",1487295,"MONTICELLO","KY"
"NC IT-PROJECT, TOV",126942.2,"KYIV",NA
"NC MACHINERY CO",12856.19,"WASILLA","AK"
"NC4 PUBLIC SECTOR LIMITED LIABILITY COMPANY",35012.66,"LAGUNA NIGUEL","CA"
"NCALL RESEARCH INC",374025,"DOVER","DE"
"NCASI JV, LLC",661114,"HONOLULU","HI"
"NCC GROUP SECURITY SERVICES LIMITED",22400,"MANCHESTER",NA
"NCC PS ENTERPRISES, LLC",613952.19,"LEESBURG","VA"
"NCH CORPORATION",1998745.82,"IRVING","TX"
"NCH MARKETING SERVICES, INC.",-549737.1,"DEERFIELD","IL"
"NCHANNEL, INC.",99960,"COLUMBUS","OH"
"NCI INFORMATION SYSTEMS INCORPORATED",1344291.3,"RESTON","VA"
"NCI INFORMATION SYSTEMS, INC.",28920708,"RESTON","VA"
"NCI, INC.",11086.82,"BROOKLYN PARK","MN"
"NCM DEMOLITION AND REMEDIATION, LP",44088,"BALTIMORE","MD"
"NCP COATINGS, INC.",228443.47,"NILES","MI"
"NCR BEHAVIORAL HEALTH, LLC",5000,"SPRINGFIELD","VA"
"NCR GOVERNMENT SYSTEMS LLC",10820126.98,"GERMANTOWN","MD"
"NCS PEARSON, INC.",315807.82,"IOWA CITY","IA"
"NCS PEARSON, INC.",315807.82,"MINNEAPOLIS","MN"
"NCS TECHNOLOGIES, INC.",19037118.66,"GAINESVILLE","VA"
"NCSS CONSORTIUM",27550,"HOLBROOK","AZ"
"NCSS, LLC",5074.5,"KAYSVILLE","UT"
"ND PROPERTIES, INC.",604604.94,"BETHESDA","MD"
"NDE PROFESSIONALS, INC.",10000,"PORTLAND","OR"
"NDI CONSULTING, INC.",1113424.53,"WASHINGTON","DC"
"NDI ENGINEERING CO",4072281.6,"THOROFARE","NJ"
"NDI ENGINEERING COMPANY",1604784.83,"THOROFARE","NJ"
"NDP LLC",1182342.39,"BOULDER","CO"
"NDT SOLUTIONS, INC.",18197,"NEW RICHMOND","WI"
"NDT SOLUTIONS, LLC",2928,"NEW RICHMOND","WI"
"NDT SUPPLY.COM, INC.",3880,"LENEXA","KS"
"NEA FOOD SERVICES, L.L.C.",694311.85,"ANNISTON","AL"
"NEAL'S CONSTRUCTION, LLC",437120,"BEAUFORT","SC"
"NEAL INDUSTRIES INC",-238.68,"WOODVILLE","AL"
"NEAL R GROSS & CO INC",93500.75,"WASHINGTON","DC"
"NEAL R GROSS AND COMPANY INC",1046182.1,"WASHINGTON","DC"
"NEAL, GARY L",-325,"LIKELY","CA"
"NEAMEYER BODY SHOP, L.L.C.",4941.27,"ROLLA","ND"
"NEANY, INC",1124737,"HOLLYWOOD","MD"
"NEAR EARTH AUTONOMY, INC.",1331182,"PITTSBURGH","PA"
"NEAR NORTHEAST LLC",19000,"WASHINGTON","DC"
"NEARMAN, CHARLES LYNN",14524.8,"JEFFERSON","SD"
"NEARY, KEVIN P",14500,"RICHMONDVILLE","NY"
"NEBAR HOSE & FITTINGS, LLC",583.5,"SEATTLE","WA"
"NEBRASKA BEAN, INC.",937766.08,"CLEARWATER","NE"
"NEBRASKA COACHES ASSOCIATION",5000,"LINCOLN","NE"
"NEBRASKA PUBLIC POWER DISTRICT",176400,"COLUMBUS","NE"
"NEBRASKA, STATE OF",306233.24,"LINCOLN","NE"
"NEC CORPORATION OF AMERICA",9618.6,"IRVING","TX"
"NECCO, INC.",723478,"WAITSFIELD","VT"
"NECO INDUSTRIES, INC.",19884,"OKLAHOMA CITY","OK"
"NEDERLANDSE ORGANISATIE VOOR TOEGEPAST-NATUURWETENSCHAPPELIJK ONDERZOEK TNO",443188,"'S-GRAVENHAGE",NA
"NEDERLANDSE ORGANISATIE VOOR TOEGEPAST-NATUURWETENSCHAPPELIJK ONDERZOEK TNO",443188,"DELFT",NA
"NEE'S MACHINE, INC.",1220.75,"HALTOM CITY","TX"
"NEELY ELECTRIC, INC.",9445.84,"MISSOULA","MT"
"NEESE ENTERPRISES INC",103310,"OKLAHOMA CITY","OK"
"NEET NIGERIA LIMITED",-0.11,"ABUJA",NA
"NEFAB PACKAGING GERMANY GMBH",114402.12,"MARKGRONINGEN",NA
"NEFF GROUP DISTRIBUTORS, INC.",7419.04,"FORT WAYNE","IN"
"NEFF RENTAL LLC",56407.71,"DORAL","FL"
"NEHEMIAH CONSTRUCTION LLC",-71236.79,"BARBOURSVILLE","WV"
"NEI CONSTRUCTION LLC",50118.1,"EAGLE","CO"
"NEI CORPORATION",754953,"PISCATAWAY","NJ"
"NEIE MEDICAL WASTE SERVICES, LLC",1568748.17,"BLAIRSVILLE","PA"
"NEIE MEDICAL WASTE SERVICES, LLC",1568748.17,"QUINTON","VA"
"NEIE, INC.",37225.56,"HENRICO","VA"
"NEIGHBORGALL CONSTRUCTION COMPANY, THE",20000,"HUNTINGTON","WV"
"NEIGHBORHOOD HOUSE ASSOCIATION, THE",37520,"SAN DIEGO","CA"
"NEIGHBORHOOD REINVESTMENT CORPORATION",-170434.12,"WASHINGTON","DC"
"NEIL'S EXCAVATION AND GENERAL CONTRACTING, INC.",2064.48,"IGNACIO","CO"
"NEIL ENGINEERING COMPANY INC",199987.16,"WICHITA","KS"
"NEIL HOOSIER & ASSOCIATES, INC.",173114.94,"POMONA","NY"
"NEIL JONES FOOD COMPANY, THE",9042803.82,"VANCOUVER","WA"
"NEIL, THOMAS C.",13132,"COLUMBIA","SC"
"NEIMAN-ROSS ASSOCIATES INC",3550,"NASHVILLE","TN"
"NEIMAN/HOELLER INC.",6005.46,"VAN NUYS","CA"
"NEK ADVANCED SECURITIES GROUP, INC.",-171299.53,"COLORADO SPRINGS","CO"
"NEK SERVICES, INC.",-7792.01,"SAN DIEGO","CA"
"NEKTALOVA, LINDA",3080,"GREAT NECK","NY"
"NEL AMERICA, INC.",32407,"SADDLE BROOK","NJ"
"NELBUD SERVICES GROUP, INC.",-1049.97,"EGG HARBOR CITY","NJ"
"NELL-JOY INDUSTRIES, INC.",70915.93,"COPIAGUE","NY"
"NELLA'S INC",215431.21,"ELKINS","WV"
"NELLCOR PURITAN BENNETT INCORPORATED",767399.78,"HAZELWOOD","MO"
"NELLCOR PURITAN BENNETT INCORPORATED",767399.78,"MANSFIELD","MA"
"NELNET SERVICING, LLC",29791930.19,"LINCOLN","NE"
"NELSEN, BENJAMIN W",12537.05,"SALT LAKE CITY","UT"
"NELSON'S CATERING, INC.",61748,"SPRINGFIELD","IL"
"NELSON & SONS, INC.",131395.45,"TOOELE","UT"
"NELSON COMMUNICATIONS SERVICES, INC.",389.4,"CENTER CONWAY","NH"
"NELSON CONSTRUCTION",-1274.1,"DARIEN","WI"
"NELSON CONSULTING, INC.",4202.63,"FARMINGTON","NM"
"NELSON DISTRIBUTING, INC",77314.42,"EVERETT","WA"
"NELSON ELECTRIC COMPANY, INC.",-53532.65,"SPARKS","NV"
"NELSON ENGINEERING CO.",1233750,"MERRITT ISLAND","FL"
"NELSON ENTERPRISE TECHNOLOGY SERVICES LLC",74208,"FAIRFAX","VA"
"NELSON GLOBAL PRODUCTS, INC.",10827.5,"STOUGHTON","WI"
"NELSON OIL COMPANY INC",1645,"SPRINGFIELD","IL"
"NELSON REFRIGERATION INC.",5645749.38,"LAVISTA","NE"
"NELSON STUD WELDING, INC.",-290.1,"ELYRIA","OH"
"NELSON TRACTOR COMPANY, INC.",10871.79,"BLAIRSVILLE","GA"
"NELSON, AUSTEN K",24983.79,"IRVINE","CA"
"NELSON, CHARLENE ANN",-1290,"BOCA RATON","FL"
"NELSON, DENNIS G.",2399.45,"SCOTTSDALE","AZ"
"NELSON, LLC",-1777.5,"FALLS CHURCH","VA"
"NELSON, LOGAN L",5300,"GUTTENBERG","IA"
"NELSONS' OIL & GAS, INCORPORATED",19786.02,"HOT SPRINGS","SD"
"NEMAMETRIX, INC",5840,"EUGENE","OR"
"NEMARC PROFESSIONAL SERVICES, INC.",-11970.35,"MEMPHIS","TN"
"NEMETSCHEK VECTORWORKS, INC.",5952,"COLUMBIA","MD"
"NEMONT TELEPHONE CO-OPERATIVE, INC.",48075.68,"SCOBEY","MT"
"NENANA HEATING SERVICES, INC",-6635.33,"NENANA","AK"
"NENG H THAO",10695,"FRESNO","CA"
"NEO CHEMICALS AND OXIDES, LLC",-13050,"GREENWOOD VILLAGE","CO"
"NEO TECH  SOLUTIONS, INC.",-34449.49,"SOUTH PLAINFIELD","NJ"
"NEO TECH SOLUTIONS, INC.",620740.53,"SOUTH PLAINFIELD","NJ"
"NEOCERA, LLC",7000,"BELTSVILLE","MD"
"NEOGEN CORPORATION",134466.19,"LANSING","MI"
"NEOGENOMICS, INC.",298906.02,"FORT MYERS","FL"
"NEOMETRIX TECHNOLOGIES INC",51254,"LAKE MARY","FL"
"NEOMPS, INC.",-763.63,"SAN DIEGO","CA"
"NEONEURON LLC",48800,"PALO ALTO","CA"
"NEOPOST INC",893264.26,"MILFORD","CT"
"NEOPOST USA INC.",391538.81,"MILFORD","CT"
"NEOS, LTD.",6900,"PRESCOTT","AZ"
"NEOTECH ENGINEERED PRODUCTS, INC.",222733.01,"ONTARIO","CA"
"NEOTERIC TECHNOLOGIES, LLC",20000,"HOUSTON","TX"
"NEOTOP IND",21927.46,"TAEGU",NA
"NEPA SRL",48827.99,"MILANO",NA
"NEPTEC DESIGN GROUP LTD",216904,"KANATA",NA
"NEPTECH, INC.",73690.03,"HIGHLAND","MI"
"NEPTUNE AND COMPANY, INCORPORATED",339077.24,"LAKEWOOD","CO"
"NEPTUNE AND COMPANY, INCORPORATED",339077.24,"LOS ALAMOS","NM"
"NEPTUNE AVIATION SERVICES, INC.",18921513.12,"MISSOULA","MT"
"NEPTUNE GARMENT COMPANY",2608.48,"BOSTON","MA"
"NEPTUNE RESEARCH, INC.",169653.97,"RIVIERA BEACH","FL"
"NEPV LLC",22038,"NIANTIC","CT"
"NES ASSOCIATES, LLC",54457273.54,"ALEXANDRIA","VA"
"NES BEARING COMPANY INC.",343611.26,"OLEAN","NY"
"NES PACIFIC LIMITED LIABILITY CO.",153196.91,"NAKAGAMI-GUN",NA
"NESBITT, TONYA",116510,"GILBERT","SC"
"NESBITTS ARIZONA SURFACE SPECIALISTS INC",86446.91,"MESA","AZ"
"NESCO, LLC",31556,"BLUFFTON","IN"
"NESCO, LLC",31556,"FORT WAYNE","IN"
"NESCONSET ACQUISITION, LLC",2870.56,"CENTRAL ISLIP","NY"
"NESKE, ROBERT N",-8300,"SIERRA VISTA","AZ"
"NESMA & PARTNERS CONTRACTING CO LTD",282987.47,"AL KHOBAR",NA
"NESPELEM VALLEY ELECTRIC COOPERATIVE INC",8310.58,"NESPELEM","WA"
"NESS GRAY T",4320,"RALEIGH","NC"
"NESSCO DESIGNS",-250,"SANDERS","AZ"
"NESSTAY SUPPLY",-13919.96,"HAYWARD","CA"
"NESTER CONSULTING LLC",7782772.44,"COLUMBIA","MD"
"NESTLE WATERS NORTH AMERICA HOLDINGS INC.",18778.35,"STAMFORD","CT"
"NESTOR SALES LLC",-155.4,"LARGO","FL"
"NESTOR, MICAYLA",1440,"SAN FRANCISCO","CA"
"NESVICK JR, ROBERT F",10000,"SUN CITY WEST","AZ"
"NESVOLD, KATRIN ELISE",7111.1,"FOSSTON","MN"
"NET DIGITAL SOLUTIONS LLC",643865.32,"FREDERICKSBURG","VA"
"NET DIGITAL SOLUTIONS LLC",643865.32,"STAFFORD","VA"
"NET DIRECT SYSTEMS, LLC",1129877.94,"APEX","NC"
"NET ESOLUTIONS CORPORATION",13766451.96,"MC LEAN","VA"
"NET SOURCE, INC.",37246.19,"DENVER","CO"
"NET SOURCE, INC.",37246.19,"LITTLETON","CO"
"NET TRANSCRIPTS, INC.",31004.59,"PHOENIX","AZ"
"NET TRANSCRIPTS, INC.",31004.59,"TEMPE","AZ"
"NET WORLD TECHNOLOGY CORPORATION",395720,"CARLISLE","PA"
"NET.AMERICA CORPORATION, THE",280382.55,"LARGO","MD"
"NETA SCIENTIFIC INC.",13856.54,"HAINESPORT","NJ"
"NETACQUIRE CORPORATION",22048,"KIRKLAND","WA"
"NETAPP, INC.",8000,"SUNNYVALE","CA"
"NETBRAIN TECHNOLOGIES INC.",7262.7,"BURLINGTON","MA"
"NETBURNER",9600.48,"SAN DIEGO","CA"
"NETC LLC",199,"TRUMBULL","CT"
"NETCENTRA, INC",7343.83,"GLENDALE","CA"
"NETCENTRIC TECHNOLOGIES INC",45897.66,"KANATA",NA
"NETCENTRIC TECHNOLOGY, LLC",125000,"WALL","NJ"
"NETCENTRICS CORPORATION",29863080.48,"HERNDON","VA"
"NETCENTRICS CORPORATION",29863080.48,"VIENNA","VA"
"NETCLOUD, LLC",39478,"ARLINGTON","VA"
"NETCO CONSTRUCTION PROJECT MANAGERS, INC.",198000,"LEXINGTON","MA"
"NETCOM HOSPITALITY LLC",220030.2,"DURHAM","NC"
"NETCOM LEARNING INC.-NY",132567.15,"NEW YORK","NY"
"NETCOM TECHNOLOGIES INCORPORATED",650000,"DERWOOD","MD"
"NETCOM TECHNOLOGIES, INC.",44698.98,"DERWOOD","MD"
"NETCOMM INC",46306.46,"ROCKVILLE","MD"
"NETCOMM INCORPORATED",149818.55,"ROCKVILLE","MD"
"NETECH CORPORATION",13750,"CALEDONIA","MI"
"NETEX SALES AND PRODUCTION COMPANY",24525.43,"MOUNT PLEASANT","TX"
"NETHER INDUSTRIES, INC.",9145.8,"ENUMCLAW","WA"
"NETIMPACT STRATEGIES, INC",3725262.07,"CHANTILLY","VA"
"NETIQ CORPORATION",5468.4,"HOUSTON","TX"
"NETIT4U INC.",804650,"STARKE","FL"
"NETIZEN CORPORATION",563204.16,"ALLENTOWN","PA"
"NETKOMP, INC.",257024.77,"CORONA","CA"
"NETKOMP, INC.",257024.77,"EASTVALE","CA"
"NETLOCITY VA, INC.",27102.01,"LA PLATA","MD"
"NETLOGIC SOLUTIONS, INCORPORATED",539783.11,"CHANTILLY","VA"
"NETMAKER COMMUNICATIONS, LLC",135892,"WINCHESTER","VA"
"NETMERCURY, INC.",36471.6,"FREMONT","CA"
"NETNAM CORPORATION",60670.66,"HANOI",NA
"NETPLEX GROUP INCORPORATED THE",-63760.58,"HERNDON","VA"
"NETSMART TECHNOLOGIES, INC.",58865.08,"GREAT RIVER","NY"
"NETSTAR-1, INC.",-44733.91,"FALLS CHURCH","VA"
"NETSTAR SYSTEMS INTERNATIONAL, INC.",14588.93,"HERNDON","VA"
"NETSUPPORT, INC.",5685,"ALPHARETTA","GA"
"NETTEK SYSTEMS CONSULTANTS INC",-446944.46,"FAIRFAX","VA"
"NETTEK SYSTEMS CONSULTANTS, INC.",50000,"FAIRFAX","VA"
"NETTLES, JEANA",2475,"CARROLLTON","IL"
"NETVIA GROUP LLC",10870.2,"IRVING","TX"
"NETWILL COMPANY, INC.",51915,"SOUTH EL MONTE","CA"
"NETWORK ALLIES, LLC",17218,"NORTH ANDOVER","MA"
