Agency,Subagency,accountID,Title,Obligation
Department of Homeland Security,U.S. Immigration and Customs Enforcement,1956,Immigration User Fee Account,101560923.9
Department of Homeland Security,Transportation Security Administration,1957,Aviation Security Capital Fund,76514040.29
Department of Homeland Security,Citizenship and Immigration Services,1958,H-1B and L Fraud Prevention and Detection Account,24094984.32
Department of Homeland Security,Transportation Security Administration,1959,Unclaimed Checkpoint Money,32483.5
Department of Homeland Security,U.S. Customs and Border Protection,1961,Immigration Enforcement Account,1492554.94
Department of Homeland Security,U.S. Customs and Border Protection,1962,Payments to Wool Manufacturers,0
Department of Homeland Security,U.S. Immigration and Customs Enforcement,1963,Detention and Removal Operations,0
Department of Homeland Security,U.S. Customs and Border Protection,1964,International Registered Traveler Program Fund,91009206.38
Department of Homeland Security,Transportation Security Administration,1965,Airport Checkpoint Screening Fund,1202408.16
Department of Homeland Security,U.S. Customs and Border Protection,1966,APEC Business Travel Card Account,0
Department of Homeland Security,U.S. Customs and Border Protection,1967,Electronic System for Travel Authorization,27061890.3
Department of Homeland Security,U.S. Customs and Border Protection,1969,"Customs and Border Protection, Transfer and Expenses of Operation, Puerto Rico",65657196.84
Department of Homeland Security,U.S. Customs and Border Protection,1970,Customs and Border Protection Services at User Fee Facilities,17695504.5
Department of Homeland Security,U.S. Customs and Border Protection,1971,"Customs and Border Protection, Customs User Fees Account",473451429.9
Department of Homeland Security,Federal Emergency Management Agency,1972,National Flood Insurance Reserve Fund,1491126903
Department of Homeland Security,U.S. Customs and Border Protection,1973,9-11 Response and Biometric Exit Account,16935684.83
Department of Homeland Security,United States Coast Guard,1988,Sport Fish Restoration and Boating Trust Fund,0
Department of Homeland Security,United States Coast Guard,1989,Boat Safety,114863862.6
Department of Homeland Security,United States Coast Guard,1990,Oil Spill Liability Trust Fund-Treasury Managed,84225.01
Department of Homeland Security,Office of the Secretary and Executive Management,1991,Gifts and Donations,0
Department of Homeland Security,United States Coast Guard,1992,Payment of Claims (Oil Spill Liability Trust Fund),12795692.59
Department of Homeland Security,United States Coast Guard,1993,Trust Fund Share of Expenses,45000000
Department of Homeland Security,United States Coast Guard,1994,Oil Spill Recovery,16099935.53
Department of Homeland Security,U.S. Customs and Border Protection,1997,"Customs and Border Protection, Violent Crime Reduction Trust Fund",0
Department of Homeland Security,United States Coast Guard,1998,General Gift Fund,1574482.72
Department of Homeland Security,U.S. Immigration and Customs Enforcement,2000,Violent Crime Reduction Program,0
Department of Homeland Security,U.S. Customs and Border Protection,2001,"Refunds, Transfers and Expenses, Abandoned and Seized Goods",776036.43
Agency for International Development,Agency for International Development (no sub-agencies),2007,Capital Investment Fund of the United States Agency for International Development,5552450.65
Agency for International Development,Agency for International Development (no sub-agencies),2009,Loans Guarantees to Egypt Program Account,0
Agency for International Development,Agency for International Development (no sub-agencies),2010,Civilian Stabilization Initiative,700374.43
Agency for International Development,Agency for International Development (no sub-agencies),2011,"Assistance for Europe, Eurasia, and Central Asia",360398777.7
Agency for International Development,Agency for International Development (no sub-agencies),2012,Private Sector Loans Program Account,0
Agency for International Development,Agency for International Development (no sub-agencies),2013,Urban and Environmental Credit Program Account,0
Agency for International Development,Agency for International Development (no sub-agencies),2014,Assistance for the New Independent States of the Former Soviet Union:  Ukraine Export Credit Insurance Program Account,0
Agency for International Development,Agency for International Development (no sub-agencies),2015,MENA Loan Guarantee Program Account,255312109
Agency for International Development,Agency for International Development (no sub-agencies),2016,Operating Expenses of the United States Agency for International Development,834939567.4
Agency for International Development,Agency for International Development (no sub-agencies),2018,Operating Expenses of the United States Agency for International Development,46437357.94
Agency for International Development,Agency for International Development (no sub-agencies),2019,Assistance for Eastern Europe and the Baltic States,117402.79
Agency for International Development,Agency for International Development (no sub-agencies),2020,Sahel Development Program,0
Agency for International Development,Agency for International Development (no sub-agencies),2021,Sub-Saharan Africa,0
Department of State,Other,2022,Complex Crises Fund,10800000
Agency for International Development,Agency for International Development (no sub-agencies),2023,Development Assistance,1999799246
Agency for International Development,Agency for International Development (no sub-agencies),2024,"Food and Nutrition, Development Assistance, Economic Assistance",0
Agency for International Development,Agency for International Development (no sub-agencies),2025,"Population Planning and Health, Development Assistance, Economic Assistance",0
Agency for International Development,Agency for International Development (no sub-agencies),2026,"Education and Human Resources Development, Development Assistance, Economic Assistance",0
Agency for International Development,Agency for International Development (no sub-agencies),2027,Transition Initiatives,53046558.57
Agency for International Development,Agency for International Development (no sub-agencies),2029,HIV/AIDS Working Capital Fund,729189820.4
Agency for International Development,Agency for International Development (no sub-agencies),2030,International Disaster Assistance,1550051534
US Agencies - Non-CFO Act,Other International Assistance Programs,2031,Economic Support Fund,2640219482
Agency for International Development,Agency for International Development (no sub-agencies),2033,Sub-Saharan Africa Disaster Assistance,0
Agency for International Development,Agency for International Development (no sub-agencies),2034,Assistance for the Independent States of the Former Soviet Union,157525.38
